identifier,IT01V_packetsRecieved_ellen,IT01V_packetsRecieved_aadya,IT01V_packetsLost_ellen,IT01V_packetsLost_aadya,IT01V_frameWidth_ellen,IT01V_frameWidth_aadya,IT01V_frameHeight_ellen,IT01V_frameHeight_aadya,IT01V_totalFreezesDuration_ellen,IT01V_totalFreezesDuration_aadya,IT01V_framesPerSecond_ellen,IT01V_framesPerSecond_aadya,IT01V_bytesReceived_in_bits_s_ellen,IT01V_bytesReceived_in_bits_s_aadya,IT01V_totalProcessingDelay_ellen,IT01V_totalProcessingDelay_aadya,IT01V_jitter_ellen,IT01V_jitter_aadya,IT01V_jitterBufferDelay_emissions_ellen,IT01V_jitterBufferDelay_emissions_aadya,IT01A_bytesReceived_in_bits_s_ellen,IT01A_bytesReceived_in_bits_s_aadya,IT01A_jitterBufferDelay_emissions_ellen,IT01A_jitterBufferDelay_emissions_aadya,OT01V_packetsSent_s_ellen,OT01V_packetsSent_s_aadya,OT01V_bytesSent_in_bits_s_ellen,OT01V_bytesSent_in_bits_s_aadya,OT01V_frameWidth_ellen,OT01V_frameWidth_aadya,OT01V_framesPerSecond_ellen,OT01V_framesPerSecond_aadya,OT01V_totalPacketSendDelay_ellen,OT01V_totalPacketSendDelay_aadya,OT01V_totalPacketSendDelay_packetsSent_in_ms_ellen,OT01V_totalPacketSendDelay_packetsSent_in_ms_aadya,RIV_roundTripTime_ellen,RIV_roundTripTime_aadya,RIV_fractionLost_ellen,RIV_fractionLost_aadya,RIA_fractionLost_ellen,RIA_fractionLost_aadya,RIA_roundTripTime_ellen,RIA_roundTripTime_aadya,ROA_roundTripTime_ellen,ROA_roundTripTime_aadya,AP_totalPlayoutDelay_ellen,AP_totalPlayoutDelay_aadya,Upload,Download,Latency,Condition
282,40.84135153110832,169.2663295773904,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,0.0,26.6,30.0,242302.2707399669,1437143.518751817,53.6220184,23.2233146,0.016,0.01,115.52806333333324,35.66728000000002,11763.026035999232,23482.446896604888,197.62,40.0,168.9075201579758,38.99379990422032,1428780.500725602,239780.2152027503,1280.0,960.0,30.0,25.3,0.045263,39.20734709999999,0.0012174706649282,87.45517298747762,0.0714419999999999,0.1581618999999999,0.0,0.0,0.0,0.0,0.0723420999999999,0.1557300999999999,0.073793,0.1635421999999999,63166.5426546,104940.100416,500,12000,100,12.2
283,161.38928227033992,169.41161532561765,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1365216.198590375,1438566.032135171,21.4890768,21.1521363,0.009,0.009,31.257020000000008,32.37804333333336,19946.77757057599,26934.768424291917,55.598461538461535,49.93999999999998,172.2694638545811,159.69451367706623,1450947.0426066632,1355530.28095365,1280.0,1280.0,30.0,30.0,0.9302478,1.4512671,0.0012123884402889,0.0007404696132593,0.0707722,0.1205977,0.0,0.0,0.0,0.0,0.0706878999999999,0.12023,0.0713179,0.1203581,63398.6620785,104852.584608,20000,50000,100,1.1
284,166.27915582707342,161.3382205766384,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,1417953.2587070744,1361788.6013034545,24.2711434,25.3638749,0.0093499999999999,0.01,38.42327028735632,37.05973333333335,20164.067076947395,19564.76330793663,57.49009900990099,39.19999999999997,166.4427340935414,157.26883999751536,1402243.8539031642,1337880.0533721717,1280.0,1280.0,30.0,30.0,0.78768765,1.0870584,0.0019100575206125,0.0007890305772656,0.07173175,0.1217650999999999,0.0,0.0,0.0,0.0,0.071131,0.1211562999999999,0.0756873499999999,0.1220993,64425.51093195,108233.857008,20000,12000,100,9.2
285,75.62479075484471,158.0389314830922,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,573881.949034756,1326826.012616807,51.6573278,26.3085173,0.022,0.009,120.39948333333324,51.90923666666663,13489.333450457954,11410.140447460775,82.7,49.25999999999989,152.84689749556318,71.61273550690399,1289139.2268470025,538663.0367593804,1280.0,1280.0,30.0,29.0,0.365464,52.624556,0.0011828859367841,44.671824083619725,0.0724241,0.1623380999999999,0.0,0.0,0.0,0.0,0.071829,0.1488433999999999,0.0724336,0.1584337999999999,63583.2919764,104725.529184,1000,25000,100,7.2
286,65.98404044362809,89.59352181915632,0.0,0.0,1280.0,1280.0,720.0,720.0,0.178,0.0,23.200000000000003,29.0,494520.0903495421,702611.7989525401,68.8308864,19.824233600000003,0.0294,0.0208,145.91218000000006,68.18226295884314,16476.320159777144,22494.67975164517,153.4476190476186,38.82976744186048,81.01647285690193,69.0414582961442,626702.8909863484,527342.4706370814,1280.0,1280.0,30.0,22.8,29.9460722,65.4927966,49.66095085945405,61.190179335130345,0.0709867999999999,0.6073455999999999,0.0,0.0,0.0,0.0,0.0712739999999999,0.591687,0.0704258,0.6113552,63530.4186342,98296.019136,1000,50000,550,63.1
287,41.985046069117054,169.38850899187983,0.0,0.0,640.0,1280.0,360.0,720.0,0.0,0.0,29.0,30.0,263561.89832042035,1446911.98431359,59.5809689,34.3013357,0.0147,0.014,137.1610052688171,56.47334000000006,19164.483698787502,19497.8941972243,136.26666666666773,40.000000000000014,169.97909091950442,41.98638254121153,1455254.3215364085,271513.90750279103,1280.0,640.0,30.0,30.0,0.6994265,23.5636494,0.3745292105263157,50.50538353846155,0.0707272999999999,0.3096163999999999,0.0,0.0,0.0,0.0,0.0703063999999999,0.3095964999999999,0.0710705,0.3080168,63617.7042648,101267.371248,500,50000,250,24.2
288,36.3181495609122,171.036003732462,0.0,0.0,960.0,1280.0,540.0,720.0,0.281,0.0,20.6,29.3,219582.29118686184,1442390.0694875424,45.8613582,21.6913241,0.022,0.009,203.4739342307692,32.55587387096772,19866.68001851054,11733.813644825626,217.13333333333304,50.00000000000003,166.34967093916555,34.33905093210435,1425385.4799587363,211274.4987028366,1280.0,960.0,30.0,18.3,0.1910616999999999,74.6449681,0.0012523086325438,248.24631378809863,0.0714631,0.1928341999999999,0.0,0.0,0.0,0.0,0.0707243999999999,0.1706469,0.0711897999999999,0.2051600999999999,63134.1279198,104423.644224,500,50000,100,4.1
289,79.20215653429392,169.3872958300676,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,0.0,29.0,30.0,577328.7387609896,1456253.44963374,59.6140472,26.6518988,0.0218,0.012,123.59076000000007,48.88723333333341,12220.988623230944,24066.418872890103,130.35555555555553,40.0,166.23761264287882,79.221446364785,1416598.8744488952,602013.639535429,1280.0,960.0,30.0,30.0,5.972680199999999,65.9328496,0.0012649780695366,56.73104217687074,0.0715056,0.4821689999999999,0.0,0.0,0.0,0.0,0.0706908,0.4423222,0.0708589999999999,0.4757264,63527.4105732,99986.833536,1000,50000,400,43.2
290,160.17770214203114,169.9429432825381,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1367606.734867866,1443944.2622295157,23.3312846,21.9464084,0.0096999999999999,0.009,38.273966666666674,35.279696666666624,8994.478643417851,22457.32155319047,34.92500000000004,40.0,168.2600495683455,156.19116750208835,1448954.5018659905,1324414.545973742,1280.0,1280.0,30.0,30.0,0.0381047999999999,0.8460042,0.0012571690253197,0.0008578449586217,0.0711932,0.1209122999999999,0.0,0.0,0.0,0.0,0.0710433999999999,0.1220767,0.0707760999999999,0.1208191,63303.2663256,104288.189904,20000,50000,100,1.2
291,162.36167662959895,166.71274019223856,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,1363414.4307523062,1418501.3180922682,29.3801702,22.2346885,0.0116999999999999,0.009,46.269373333333256,35.12423000000001,23936.678956726693,21029.20850868572,58.80000000000001,40.0,167.32682513453236,155.19942167989552,1426053.8640350911,1292246.0103163323,1280.0,1280.0,29.3,29.0,0.0323004,0.6207632,0.001354705202312,0.0007857464366091,0.0700972,0.1197675999999999,0.0,0.0,0.0,0.0,0.0711932,0.1195677,0.0703293,0.1235687999999999,63282.7777743,104207.384688,5000,25000,100,6.2
292,163.7061255543485,168.1012334255838,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.3,30.0,1400200.1830199987,1435649.348551495,22.8185546,35.0705581,0.009,0.0147,34.87540666666666,53.35331999999993,21383.256942448155,9642.966381009506,39.79999999999999,49.60000000000004,166.66388254655553,162.22353878547602,1406979.5633409997,1374467.0686120663,1280.0,1280.0,30.0,30.0,0.0527366999999999,0.5885178999999999,0.0011823053589483,0.000845958922379,0.0719756,0.122543,0.0,0.0,0.0,0.0,0.0717987,0.1218670999999999,0.0715711999999999,0.122534,63407.36605139999,104955.862176,20000,5000,100,13.2
293,159.2651311505362,166.96765584464913,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.3,29.0,1347547.481408285,1404328.424562078,22.2009491,71.4350539,0.009,0.026,32.93778999999993,118.68583806451602,24258.571669530866,19712.781224351005,40.0,69.58004158004157,163.12394012553983,157.61543820421988,1401273.07697635,1325712.0821043358,1280.0,1280.0,30.0,30.0,35.2831146,0.6058684999999999,10.648849433081372,0.0008561855670104,0.0714386999999999,0.1298175999999999,0.0,0.0,0.0,0.00390625,0.0712800999999999,0.1296646,0.0716229,0.1295841,63393.3293742,104314.518768,20000,2000,100,17.2
294,52.80725213456188,170.19582547363405,0.0,0.0,960.0,1280.0,540.0,720.0,0.47,0.0,12.4,29.0,423002.68152410985,1447355.5535120163,64.2573868,26.206415,0.0404,0.0118,163.406549122807,46.87613806451616,17706.645889943175,24701.494401040723,257.32000000000005,63.11999999999998,168.42656787912662,51.00740369165821,1436151.0513051704,416166.7316790898,1280.0,960.0,30.0,11.6,3.9058516,77.8058552,0.0016391954022986,131.01027246376808,0.0734283999999999,0.5877899999999999,0.0,0.0,0.0,0.0,0.0738712,0.603433,0.0732573999999998,0.5827237999999999,63505.0510794,98556.441888,1000,50000,550,63.2
295,69.79959019254312,169.9007982399694,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.3,523825.2373774391,1439912.659791957,70.31426859999999,19.5787588,0.023,0.01,196.56088931034503,28.76828666666666,6257.987502554284,21499.237325465263,163.8851063829788,40.0,170.27824041206958,70.04871982902782,1454837.9460650384,511878.07406586857,1280.0,1280.0,30.0,30.0,0.0294307,63.0528919,0.0011814042842569,56.40291507843138,0.0719371999999999,0.1834382,0.0,0.0,0.0,0.0,0.0715495999999999,0.1843335999999999,0.0724336999999999,0.1929958999999999,63331.4748906,104392.159104,1000,12000,100,11.2
296,83.55996202415072,165.28238727341306,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,605855.6132189645,1413409.6863139695,80.03976519999999,55.0293054,0.0226999999999999,0.027,183.5343366666666,87.16969333333329,18346.3261006136,21483.677906944027,193.6991304347829,71.79999999999997,166.36315393324773,81.58119673158133,1418204.3058610111,599535.6937215539,1280.0,1280.0,30.0,30.0,29.3947185,47.3587738,9.62531328152848,45.28094299065417,0.0725539,0.1630872,0.0,0.0,0.0,0.0,0.0722965,0.1824388999999999,0.0722976999999999,0.2465986999999999,63401.3836218,104081.641392,1000,2000,100,19.2
297,160.9648174012275,169.41069721823695,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,30.0,1356261.4141193617,1438309.3586773956,23.7204218,21.5931345,0.01,0.009,35.39059666666667,33.895567419354904,16457.02225882818,18943.52983203745,36.56382978723404,38.800000000000026,168.54696277497445,160.5831962737747,1437043.5949975946,1352916.6518136773,1280.0,1280.0,30.0,29.0,0.0168692,0.4041341999999999,0.0011172899778924,0.000808281841738,0.0189387999999999,0.1206432999999999,0.0,0.0,0.0,0.0,0.0192644,0.1215148999999999,0.0191517,0.1211135,63646.2557514,105152.23968,20000,25000,100,5.2
298,74.25619568092311,167.94618895359443,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,0.0,29.0,29.3,539559.1196203749,1429452.330576693,57.4539907,25.9943677,0.023,0.011,126.0169267741936,54.66934333333332,19291.0970581153,17845.051883726803,183.1912195121952,50.0,165.66670099152836,80.9685012864513,1420679.6687134665,594366.3478274967,1280.0,960.0,30.0,30.0,1.1691944,51.0842506,0.0012878050239234,48.43504618059865,0.0188017999999999,0.1537475,0.0,0.0,0.0,0.0,0.0187302,0.218887,0.0188429,0.1615632999999999,63844.7046048,104432.79912,1000,50000,100,3.2
299,33.796687960870784,161.51234923701017,0.0,0.0,480.0,1280.0,270.0,720.0,0.556,0.0,28.0,30.0,171292.52249651926,1389013.9127787594,46.09781095,24.2498601,0.0163999999999999,0.01,119.23777805107524,34.10118333333337,20881.497650036326,27516.81321442965,214.71810068330777,50.0,170.81050590618457,36.61127605943543,1460215.3911954986,178722.20180076623,1280.0,480.0,30.0,30.0,1.1624477,28.5612785,0.001417706585304,34.71889060283686,0.0704634999999999,0.1760654999999999,0.0,0.0,0.0,0.0,0.0707565999999999,0.1544466999999999,0.0707359499999999,0.2213590999999999,64226.61662445,107878.214352,500,50000,100,4.2
300,84.37163414398209,171.40070546075953,0.0,0.0,1280.0,1280.0,720.0,720.0,0.276,0.0,29.0,29.0,632411.9595850417,1447618.9675123838,73.8580138,35.946834200000005,0.022,0.0136,130.8839599999998,56.05726,21229.895552695045,18334.735177390576,82.46999999999994,50.0,169.39933432898323,85.35457282276045,1455495.680212097,641240.8061539582,1280.0,1280.0,30.0,30.0,1.123341,43.67263280000001,0.4097531670576617,38.93332394736839,0.0179016,0.3066531999999999,0.0,0.0,0.0,0.0,0.017694,0.3233549999999999,0.0179292,0.3160402,64878.241995,104627.349024,1000,50000,250,23.2
